job_id,time,time_utc,monotonic,source,elapsed_s,hostname,role,metric,value,unit,device
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_rx_gbps,4.5641648851272834e-07,Gb/s,mlx5_0
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_tx_gbps,4.5641648851272834e-07,Gb/s,mlx5_9
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_rx_gbps,4.5641648851272834e-07,Gb/s,mlx5_9
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_tx_gbps,4.5641648851272834e-07,Gb/s,mlx5_12
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_rx_gbps,4.5641648851272834e-07,Gb/s,mlx5_12
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_tx_gbps,4.5641648851272834e-07,Gb/s,mlx5_3
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_rx_gbps,4.5641648851272834e-07,Gb/s,mlx5_3
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_tx_gbps,4.5641648851272834e-07,Gb/s,mlx5_1
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_rx_gbps,4.5641648851272834e-07,Gb/s,mlx5_1
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_tx_gbps,4.5641648851272834e-07,Gb/s,mlx5_13
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_rx_gbps,4.5641648851272834e-07,Gb/s,mlx5_13
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_tx_gbps,4.5641648851272834e-07,Gb/s,mlx5_4
190,1788473162.906651,2026-09-03T22:06:02.906651+00:00,,infiniband,228.678,gpu-nodes-1,trainer,ib_rx_gbps,4.5641648851272834e-07,Gb/s,mlx5_4
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_2
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_2
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_0
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_0
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_9
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_9
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_12
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_12
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_3
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_3
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_1
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_1
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_13
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_13
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_4
190,1788473172.934253,2026-09-03T22:06:12.934253+00:00,,infiniband,238.705,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_4
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_2
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_2
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_0
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_0
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_9
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_9
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_12
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_12
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_3
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_3
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_1
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_1
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_13
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_13
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_4
190,1788473182.935631,2026-09-03T22:06:22.935631+00:00,,infiniband,248.707,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_4
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_2
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_2
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_0
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_0
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_9
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_9
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_12
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_12
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_3
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_3
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_1
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_1
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_13
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_13
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_tx_gbps,4.606767224423243e-07,Gb/s,mlx5_4
190,1788473192.938307,2026-09-03T22:06:32.938307+00:00,,infiniband,258.709,gpu-nodes-1,trainer,ib_rx_gbps,4.606767224423243e-07,Gb/s,mlx5_4
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_2
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_2
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_0
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_0
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_9
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_9
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_12
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_12
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_3
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_3
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_1
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_1
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_13
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_13
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_4
190,1788473202.997562,2026-09-03T22:06:42.997562+00:00,,infiniband,268.769,gpu-nodes-1,trainer,ib_rx_gbps,1.1770255486800646e-07,Gb/s,mlx5_4
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_2
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_2
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_0
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_0
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_9
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_9
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_12
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_12
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_3
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_3
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_1
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_1
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_13
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_13
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_tx_gbps,4.345801277170984e-06,Gb/s,mlx5_4
190,1788473213.070733,2026-09-03T22:06:53.070733+00:00,,infiniband,278.842,gpu-nodes-1,trainer,ib_rx_gbps,4.345801277170984e-06,Gb/s,mlx5_4
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.4094004930815895,Gb/s,mlx5_2
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.4094063866164985,Gb/s,mlx5_2
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.409397635610118,Gb/s,mlx5_0
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.409429201740277,Gb/s,mlx5_0
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.40939384053082,Gb/s,mlx5_9
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.409393818206825,Gb/s,mlx5_9
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.409394019122788,Gb/s,mlx5_12
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.4094039979489414,Gb/s,mlx5_12
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.4095512470256955,Gb/s,mlx5_3
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.409721355874222,Gb/s,mlx5_3
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.40947981980634,Gb/s,mlx5_1
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.409573736856963,Gb/s,mlx5_1
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.409390335663469,Gb/s,mlx5_13
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.409394465602705,Gb/s,mlx5_13
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_tx_gbps,7.409182014512299,Gb/s,mlx5_4
190,1788473223.104779,2026-09-03T22:07:03.104779+00:00,,infiniband,288.876,gpu-nodes-1,trainer,ib_rx_gbps,7.409179514224762,Gb/s,mlx5_4
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,7.398069431181813,Gb/s,mlx5_2
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.398069074544244,Gb/s,mlx5_2
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,7.398066310603081,Gb/s,mlx5_0
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.398084855756691,Gb/s,mlx5_0
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,7.39804671782661,Gb/s,mlx5_9
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.3980550988094915,Gb/s,mlx5_9
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,7.398051131216532,Gb/s,mlx5_12
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.398054028896783,Gb/s,mlx5_12
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,7.398068807066067,Gb/s,mlx5_3
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.398106632938275,Gb/s,mlx5_3
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,63.93733377615899,Gb/s,mlx5_1
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.417705898939323,Gb/s,mlx5_1
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,7.398059645938502,Gb/s,mlx5_13
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.398066934718827,Gb/s,mlx5_13
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_tx_gbps,7.397846984866405,Gb/s,mlx5_4
190,1788473233.154197,2026-09-03T22:07:13.154197+00:00,,infiniband,298.925,gpu-nodes-1,trainer,ib_rx_gbps,7.397842281708457,Gb/s,mlx5_4
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_2
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_2
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_0
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_0
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_9
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_9
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_12
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_12
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_3
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_3
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,2.9363949706679144,Gb/s,mlx5_1
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0009828891239430405,Gb/s,mlx5_1
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_13
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_13
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_4
190,1788473243.405575,2026-09-03T22:07:23.405575+00:00,,infiniband,309.177,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_4
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_2
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_2
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_0
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_0
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_9
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_9
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_12
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_12
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_3
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_3
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_1
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_1
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_13
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_13
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_tx_gbps,2.9702216375143383e-06,Gb/s,mlx5_4
190,1788473253.489671,2026-09-03T22:07:33.489671+00:00,,infiniband,319.261,gpu-nodes-1,trainer,ib_rx_gbps,2.9702216375143383e-06,Gb/s,mlx5_4
190,1788473263.535316,2026-09-03T22:07:43.535316+00:00,,infiniband,329.306,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_2
190,1788473263.535316,2026-09-03T22:07:43.535316+00:00,,infiniband,329.306,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_2
190,1788473263.535316,2026-09-03T22:07:43.535316+00:00,,infiniband,329.306,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_0
190,1788473263.535316,2026-09-03T22:07:43.535316+00:00,,infiniband,329.306,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_0
190,1788473263.535316,2026-09-03T22:07:43.535316+00:00,,infiniband,329.306,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_9
190,1788473263.535316,2026-09-03T22:07:43.535316+00:00,,infiniband,329.306,gpu-nodes-1,trainer,ib_rx_gbps,0.0,Gb/s,mlx5_9
190,1788473263.535316,2026-09-03T22:07:43.535316+00:00,,infiniband,329.306,gpu-nodes-1,trainer,ib_tx_gbps,0.0,Gb/s,mlx5_12
