time,node,metric,unit,n,min,mean,p95,max
2026-09-03T03:35:00Z,gpu-nodes-1,gpu_hbm_used,GiB,464,0.717468,1.70212,5.22491,5.22784
2026-09-03T03:35:00Z,gpu-nodes-1,gpu_power,W,464,183.703,212.92,252.689,257.411
2026-09-03T03:35:00Z,gpu-nodes-1,gpu_utilization,%,464,0,3.86422,1.0,100
2026-09-03T03:35:00Z,gpu-nodes-1,host_cpu_busy,%,58,0.554818,1.76792,4.16832,4.45195
2026-09-03T03:35:00Z,gpu-nodes-1,host_memory_available,GiB,58,2952.1,2957.4,2960.49,2960.6
2026-09-03T03:35:00Z,gpu-nodes-1,ib_rail_rx,GB/s,464,0.0,8.515e-05,5.13161e-07,0.00494092
2026-09-03T03:35:00Z,gpu-nodes-1,ib_rail_tx,GB/s,464,0.0,8.51497e-05,5.17958e-07,0.00494095
2026-09-03T03:35:00Z,gpu-nodes-1,lustre_client_read,GB/s,60,3.69966e-07,0.00951534,0.0803441,0.110609
2026-09-03T03:35:00Z,gpu-nodes-1,lustre_client_write,GB/s,60,5.74086e-05,0.000445057,0.000551773,0.00118795
2026-09-03T03:35:00Z,gpu-nodes-1,nvlink_gpu_tx,GB/s,464,0.0,0.000681413,0.0,0.038606
2026-09-03T03:35:00Z,gpu-nodes-1,shared_storage_available,TiB,58,1.32898,1.32903,1.32907,1.32907
2026-09-03T03:35:00Z,gpu-nodes-2,gpu_hbm_used,GiB,456,0.717468,1.73719,5.22784,5.22784
2026-09-03T03:35:00Z,gpu-nodes-2,gpu_power,W,456,187.99,215.219,250.506,251.637
2026-09-03T03:35:00Z,gpu-nodes-2,gpu_utilization,%,456,0,5.39912,70.0,100
2026-09-03T03:35:00Z,gpu-nodes-2,host_cpu_busy,%,57,0.547838,1.86933,4.04461,4.54243
2026-09-03T03:35:00Z,gpu-nodes-2,host_memory_available,GiB,57,2965.17,2970.25,2973.57,2973.66
2026-09-03T03:35:00Z,gpu-nodes-2,ib_rail_rx,GB/s,456,0.0,8.66323e-05,5.75909e-07,0.00464758
2026-09-03T03:35:00Z,gpu-nodes-2,ib_rail_tx,GB/s,456,0.0,8.66322e-05,5.75909e-07,0.00464761
2026-09-03T03:35:00Z,gpu-nodes-2,lustre_client_read,GB/s,60,3.69939e-07,0.00948794,0.0424368,0.190826
2026-09-03T03:35:00Z,gpu-nodes-2,lustre_client_write,GB/s,60,3.22313e-05,0.000417165,0.000763737,0.00125934
2026-09-03T03:35:00Z,gpu-nodes-2,nvlink_gpu_tx,GB/s,456,0.0,0.000693395,1.02393e-06,0.0386049
2026-09-03T03:35:00Z,gpu-nodes-2,shared_storage_available,TiB,57,1.32898,1.32903,1.32907,1.32907
2026-09-03T03:35:00Z,gpu-nodes-3,gpu_hbm_used,GiB,456,0.717468,1.68046,5.16925,5.18878
2026-09-03T03:35:00Z,gpu-nodes-3,gpu_power,W,456,193.839,219.751,259.304,261.519
2026-09-03T03:35:00Z,gpu-nodes-3,gpu_utilization,%,456,0,3.66886,1.0,100
2026-09-03T03:35:00Z,gpu-nodes-3,host_cpu_busy,%,57,0.578713,1.7553,4.01276,4.1466
2026-09-03T03:35:00Z,gpu-nodes-3,host_memory_available,GiB,57,2956.98,2962.2,2965.41,2965.47
2026-09-03T03:35:00Z,gpu-nodes-3,ib_rail_rx,GB/s,456,0.0,8.40663e-05,2.88076e-07,0.00465135
2026-09-03T03:35:00Z,gpu-nodes-3,ib_rail_tx,GB/s,456,0.0,8.40662e-05,2.88076e-07,0.00465135
2026-09-03T03:35:00Z,gpu-nodes-3,lustre_client_read,GB/s,60,3.68971e-07,0.00948982,0.0646813,0.190807
2026-09-03T03:35:00Z,gpu-nodes-3,lustre_client_write,GB/s,60,4.04256e-05,0.000421183,0.000793217,0.00131189
2026-09-03T03:35:00Z,gpu-nodes-3,nvlink_gpu_tx,GB/s,456,0.0,0.000693384,2.55982e-07,0.0386062
2026-09-03T03:35:00Z,gpu-nodes-3,shared_storage_available,TiB,57,1.32898,1.32903,1.32907,1.32907
2026-09-03T03:36:00Z,gpu-nodes-0,gpu_hbm_used,GiB,480,0.721008,0.721022,0.721069,0.721069
2026-09-03T03:36:00Z,gpu-nodes-0,gpu_power,W,480,186.539,191.592,195.469,197.171
2026-09-03T03:36:00Z,gpu-nodes-0,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:36:00Z,gpu-nodes-0,host_cpu_busy,%,60,0.901968,1.61752,2.96742,4.47562
2026-09-03T03:36:00Z,gpu-nodes-0,host_memory_available,GiB,60,2940.71,2941.71,2942.7,2942.81
2026-09-03T03:36:00Z,gpu-nodes-0,ib_rail_rx,GB/s,480,0.0,1.9201e-08,0.0,5.76628e-07
2026-09-03T03:36:00Z,gpu-nodes-0,ib_rail_tx,GB/s,480,0.0,1.9201e-08,0.0,5.76628e-07
2026-09-03T03:36:00Z,gpu-nodes-0,lustre_client_read,GB/s,60,0.000187459,0.0395171,0.138876,0.148426
2026-09-03T03:36:00Z,gpu-nodes-0,lustre_client_write,GB/s,60,5.75202e-05,0.000421654,0.00079233,0.000793004
2026-09-03T03:36:00Z,gpu-nodes-0,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:36:00Z,gpu-nodes-0,shared_storage_available,TiB,60,1.32889,1.32893,1.32897,1.32898
2026-09-03T03:36:00Z,gpu-nodes-1,gpu_hbm_used,GiB,472,0.717468,0.717468,0.717468,0.717468
2026-09-03T03:36:00Z,gpu-nodes-1,gpu_power,W,472,183.766,189.121,196.171,196.313
2026-09-03T03:36:00Z,gpu-nodes-1,gpu_utilization,%,472,0,0,0.0,0
2026-09-03T03:36:00Z,gpu-nodes-1,host_cpu_busy,%,59,0.56348,0.779732,1.21499,2.75344
2026-09-03T03:36:00Z,gpu-nodes-1,host_memory_available,GiB,59,2959.6,2960.18,2960.27,2960.28
2026-09-03T03:36:00Z,gpu-nodes-1,ib_rail_rx,GB/s,472,0.0,1.95151e-08,1.29432e-07,5.7629e-07
2026-09-03T03:36:00Z,gpu-nodes-1,ib_rail_tx,GB/s,472,0.0,1.95151e-08,1.29432e-07,5.7629e-07
2026-09-03T03:36:00Z,gpu-nodes-1,lustre_client_read,GB/s,60,3.70885e-07,0.00143376,0.00232958,0.0504264
2026-09-03T03:36:00Z,gpu-nodes-1,lustre_client_write,GB/s,60,5.74004e-05,0.000424795,0.000443382,0.00079237
2026-09-03T03:36:00Z,gpu-nodes-1,nvlink_gpu_tx,GB/s,472,0.0,0.0,0.0,0.0
2026-09-03T03:36:00Z,gpu-nodes-1,shared_storage_available,TiB,59,1.32889,1.32894,1.32897,1.32898
2026-09-03T03:36:00Z,gpu-nodes-2,gpu_hbm_used,GiB,480,0.717468,0.717468,0.717468,0.717468
2026-09-03T03:36:00Z,gpu-nodes-2,gpu_power,W,480,187.976,192.538,197.711,197.88
2026-09-03T03:36:00Z,gpu-nodes-2,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:36:00Z,gpu-nodes-2,host_cpu_busy,%,60,0.554918,0.768376,1.13512,1.97956
2026-09-03T03:36:00Z,gpu-nodes-2,host_memory_available,GiB,60,2972.57,2973.18,2973.31,2973.32
2026-09-03T03:36:00Z,gpu-nodes-2,ib_rail_rx,GB/s,480,0.0,1.91985e-08,0.0,5.76509e-07
2026-09-03T03:36:00Z,gpu-nodes-2,ib_rail_tx,GB/s,480,0.0,1.91985e-08,0.0,5.76509e-07
2026-09-03T03:36:00Z,gpu-nodes-2,lustre_client_read,GB/s,60,3.70923e-07,0.00142373,0.00269659,0.0305775
2026-09-03T03:36:00Z,gpu-nodes-2,lustre_client_write,GB/s,60,3.22293e-05,0.000396817,0.000396929,0.000761655
2026-09-03T03:36:00Z,gpu-nodes-2,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:36:00Z,gpu-nodes-2,shared_storage_available,TiB,60,1.32889,1.32894,1.32897,1.32898
2026-09-03T03:36:00Z,gpu-nodes-3,gpu_hbm_used,GiB,480,0.717468,0.717468,0.717468,0.717468
2026-09-03T03:36:00Z,gpu-nodes-3,gpu_power,W,480,193.839,196.162,199.416,199.603
2026-09-03T03:36:00Z,gpu-nodes-3,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:36:00Z,gpu-nodes-3,host_cpu_busy,%,60,0.543585,0.798199,1.34918,2.78908
2026-09-03T03:36:00Z,gpu-nodes-3,host_memory_available,GiB,60,2964.41,2965.03,2965.12,2965.13
2026-09-03T03:36:00Z,gpu-nodes-3,ib_rail_rx,GB/s,480,0.0,1.91992e-08,1.43899e-08,5.76147e-07
2026-09-03T03:36:00Z,gpu-nodes-3,ib_rail_tx,GB/s,480,0.0,1.91992e-08,1.43899e-08,5.76147e-07
2026-09-03T03:36:00Z,gpu-nodes-3,lustre_client_read,GB/s,60,3.69965e-07,0.00144674,0.000290883,0.0534844
2026-09-03T03:36:00Z,gpu-nodes-3,lustre_client_write,GB/s,60,4.04294e-05,0.000407623,0.000407765,0.00077376
2026-09-03T03:36:00Z,gpu-nodes-3,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:36:00Z,gpu-nodes-3,shared_storage_available,TiB,60,1.32889,1.32894,1.32898,1.32898
2026-09-03T03:37:00Z,gpu-nodes-0,gpu_hbm_used,GiB,472,0.721069,0.721069,0.721069,0.721069
2026-09-03T03:37:00Z,gpu-nodes-0,gpu_power,W,472,186.533,191.527,195.397,195.455
2026-09-03T03:37:00Z,gpu-nodes-0,gpu_utilization,%,472,0,0,0.0,0
2026-09-03T03:37:00Z,gpu-nodes-0,host_cpu_busy,%,59,0.625134,1.42886,2.98476,3.15292
2026-09-03T03:37:00Z,gpu-nodes-0,host_memory_available,GiB,59,2939.08,2939.44,2940.59,2940.71
2026-09-03T03:37:00Z,gpu-nodes-0,ib_rail_rx,GB/s,472,0.0,1.95243e-08,0.0,5.76514e-07
2026-09-03T03:37:00Z,gpu-nodes-0,ib_rail_tx,GB/s,472,0.0,1.95243e-08,0.0,5.76514e-07
2026-09-03T03:37:00Z,gpu-nodes-0,lustre_client_read,GB/s,60,0.000180361,0.0180932,0.0956217,0.235576
2026-09-03T03:37:00Z,gpu-nodes-0,lustre_client_write,GB/s,60,0.00042321,0.00114212,0.000559757,0.0404586
2026-09-03T03:37:00Z,gpu-nodes-0,nvlink_gpu_tx,GB/s,472,0.0,0.0,0.0,0.0
2026-09-03T03:37:00Z,gpu-nodes-0,shared_storage_available,TiB,59,1.32876,1.32881,1.32888,1.32889
2026-09-03T03:37:00Z,gpu-nodes-1,gpu_hbm_used,GiB,480,0.717468,0.717468,0.717468,0.717468
2026-09-03T03:37:00Z,gpu-nodes-1,gpu_power,W,480,183.731,189.066,196.066,196.169
2026-09-03T03:37:00Z,gpu-nodes-1,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:37:00Z,gpu-nodes-1,host_cpu_busy,%,60,0.555425,0.748713,1.06793,1.55909
2026-09-03T03:37:00Z,gpu-nodes-1,host_memory_available,GiB,60,2959.96,2960.01,2960.05,2960.07
2026-09-03T03:37:00Z,gpu-nodes-1,ib_rail_rx,GB/s,480,0.0,2.10009e-08,1.43881e-08,8.63196e-07
2026-09-03T03:37:00Z,gpu-nodes-1,ib_rail_tx,GB/s,480,0.0,2.10009e-08,1.43881e-08,8.63196e-07
2026-09-03T03:37:00Z,gpu-nodes-1,lustre_client_read,GB/s,60,3.72932e-07,3.73819e-07,3.73974e-07,3.73985e-07
2026-09-03T03:37:00Z,gpu-nodes-1,lustre_client_write,GB/s,60,5.74092e-05,0.000418695,0.000424935,0.000792307
2026-09-03T03:37:00Z,gpu-nodes-1,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:37:00Z,gpu-nodes-1,shared_storage_available,TiB,60,1.32876,1.32881,1.32889,1.32889
2026-09-03T03:37:00Z,gpu-nodes-2,gpu_hbm_used,GiB,480,0.717468,0.718845,0.721008,0.721008
2026-09-03T03:37:00Z,gpu-nodes-2,gpu_power,W,480,187.951,192.599,197.629,200.754
2026-09-03T03:37:00Z,gpu-nodes-2,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:37:00Z,gpu-nodes-2,host_cpu_busy,%,60,0.535491,0.859893,1.12654,1.74666
2026-09-03T03:37:00Z,gpu-nodes-2,host_memory_available,GiB,60,2971.84,2972.61,2973.01,2973.01
2026-09-03T03:37:00Z,gpu-nodes-2,ib_rail_rx,GB/s,480,0.0,2.05448e-08,0.0,8.63722e-07
2026-09-03T03:37:00Z,gpu-nodes-2,ib_rail_tx,GB/s,480,0.0,2.05448e-08,0.0,8.63722e-07
2026-09-03T03:37:00Z,gpu-nodes-2,lustre_client_read,GB/s,60,2.09938e-07,0.0265329,0.133749,0.30901
2026-09-03T03:37:00Z,gpu-nodes-2,lustre_client_write,GB/s,60,3.20308e-05,0.000390727,0.00039694,0.000761487
2026-09-03T03:37:00Z,gpu-nodes-2,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:37:00Z,gpu-nodes-2,shared_storage_available,TiB,60,1.32876,1.32881,1.32888,1.32889
2026-09-03T03:37:00Z,gpu-nodes-3,gpu_hbm_used,GiB,464,0.717468,0.718842,0.721008,0.721008
2026-09-03T03:37:00Z,gpu-nodes-3,gpu_power,W,464,193.814,196.174,199.391,201.903
2026-09-03T03:37:00Z,gpu-nodes-3,gpu_utilization,%,464,0,0,0.0,0
2026-09-03T03:37:00Z,gpu-nodes-3,host_cpu_busy,%,58,0.570736,0.89898,1.30659,1.44717
2026-09-03T03:37:00Z,gpu-nodes-3,host_memory_available,GiB,58,2963.69,2964.48,2964.88,2964.88
2026-09-03T03:37:00Z,gpu-nodes-3,ib_rail_rx,GB/s,464,0.0,1.86111e-08,1.83053e-07,5.76348e-07
2026-09-03T03:37:00Z,gpu-nodes-3,ib_rail_tx,GB/s,464,0.0,1.86111e-08,1.83053e-07,5.76348e-07
2026-09-03T03:37:00Z,gpu-nodes-3,lustre_client_read,GB/s,60,3.72928e-07,0.0308887,0.157891,0.51205
2026-09-03T03:37:00Z,gpu-nodes-3,lustre_client_write,GB/s,60,4.04261e-05,0.000395827,0.000407758,0.000433224
2026-09-03T03:37:00Z,gpu-nodes-3,nvlink_gpu_tx,GB/s,464,0.0,0.0,0.0,0.0
2026-09-03T03:37:00Z,gpu-nodes-3,shared_storage_available,TiB,58,1.32876,1.32881,1.32888,1.32889
2026-09-03T03:38:00Z,gpu-nodes-0,gpu_hbm_used,GiB,480,0.721069,0.721069,0.721069,0.721069
2026-09-03T03:38:00Z,gpu-nodes-0,gpu_power,W,480,186.491,191.508,195.377,195.454
2026-09-03T03:38:00Z,gpu-nodes-0,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:38:00Z,gpu-nodes-0,host_cpu_busy,%,60,0.607676,1.24462,2.53303,2.53991
2026-09-03T03:38:00Z,gpu-nodes-0,host_memory_available,GiB,60,2939.12,2939.15,2939.18,2939.19
2026-09-03T03:38:00Z,gpu-nodes-0,ib_rail_rx,GB/s,480,0.0,1.10418e-07,5.76214e-07,2.59599e-06
2026-09-03T03:38:00Z,gpu-nodes-0,ib_rail_tx,GB/s,480,0.0,1.10418e-07,5.76214e-07,2.59599e-06
2026-09-03T03:38:00Z,gpu-nodes-0,lustre_client_read,GB/s,60,0.000180364,0.000207641,0.00018362,0.00175014
2026-09-03T03:38:00Z,gpu-nodes-0,lustre_client_write,GB/s,60,7.25084e-05,0.00043555,0.000461379,0.000792653
2026-09-03T03:38:00Z,gpu-nodes-0,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:38:00Z,gpu-nodes-0,shared_storage_available,TiB,60,1.32867,1.32872,1.32876,1.32876
2026-09-03T03:38:00Z,gpu-nodes-1,gpu_hbm_used,GiB,480,0.717468,0.717468,0.717468,0.717468
2026-09-03T03:38:00Z,gpu-nodes-1,gpu_power,W,480,183.681,189.031,196.061,196.144
2026-09-03T03:38:00Z,gpu-nodes-1,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:38:00Z,gpu-nodes-1,host_cpu_busy,%,60,0.546549,0.730418,1.01063,1.27745
2026-09-03T03:38:00Z,gpu-nodes-1,host_memory_available,GiB,60,2959.87,2959.94,2959.99,2959.99
2026-09-03T03:38:00Z,gpu-nodes-1,ib_rail_rx,GB/s,480,0.0,1.10386e-07,8.78889e-07,1.72941e-06
2026-09-03T03:38:00Z,gpu-nodes-1,ib_rail_tx,GB/s,480,0.0,1.10386e-07,8.78889e-07,1.72941e-06
2026-09-03T03:38:00Z,gpu-nodes-1,lustre_client_read,GB/s,60,3.71956e-07,3.73791e-07,3.73972e-07,3.73975e-07
2026-09-03T03:38:00Z,gpu-nodes-1,lustre_client_write,GB/s,60,5.74105e-05,0.000424798,0.000424931,0.000792392
2026-09-03T03:38:00Z,gpu-nodes-1,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:38:00Z,gpu-nodes-1,shared_storage_available,TiB,60,1.32867,1.32872,1.32876,1.32876
2026-09-03T03:38:00Z,gpu-nodes-2,gpu_hbm_used,GiB,472,0.721008,0.912469,2.17604,2.81403
2026-09-03T03:38:00Z,gpu-nodes-2,gpu_power,W,472,187.964,200.782,246.835,251.354
2026-09-03T03:38:00Z,gpu-nodes-2,gpu_utilization,%,472,0,0.0275424,0.0,8
2026-09-03T03:38:00Z,gpu-nodes-2,host_cpu_busy,%,59,0.803002,2.0734,4.01047,4.19164
2026-09-03T03:38:00Z,gpu-nodes-2,host_memory_available,GiB,59,2955.01,2966.52,2971.74,2971.79
2026-09-03T03:38:00Z,gpu-nodes-2,ib_rail_rx,GB/s,472,0.0,1.12253e-07,5.76307e-07,2.30528e-06
2026-09-03T03:38:00Z,gpu-nodes-2,ib_rail_tx,GB/s,472,0.0,1.12253e-07,5.76307e-07,2.30528e-06
2026-09-03T03:38:00Z,gpu-nodes-2,lustre_client_read,GB/s,60,1.06309e-05,0.0913059,0.281935,0.313313
2026-09-03T03:38:00Z,gpu-nodes-2,lustre_client_write,GB/s,60,3.20352e-05,0.000408471,0.000445575,0.0014153
2026-09-03T03:38:00Z,gpu-nodes-2,nvlink_gpu_tx,GB/s,472,0.0,8.6772e-09,0.0,1.02391e-06
2026-09-03T03:38:00Z,gpu-nodes-2,shared_storage_available,TiB,59,1.32867,1.32872,1.32876,1.32876
2026-09-03T03:38:00Z,gpu-nodes-3,gpu_hbm_used,GiB,464,0.721008,0.846258,1.53278,2.81403
2026-09-03T03:38:00Z,gpu-nodes-3,gpu_power,W,464,193.814,204.156,257.098,259.626
2026-09-03T03:38:00Z,gpu-nodes-3,gpu_utilization,%,464,0,0.00862069,0.0,3
2026-09-03T03:38:00Z,gpu-nodes-3,host_cpu_busy,%,58,0.679629,2.04134,4.07528,4.29084
2026-09-03T03:38:00Z,gpu-nodes-3,host_memory_available,GiB,58,2947.4,2958.71,2963.61,2963.64
2026-09-03T03:38:00Z,gpu-nodes-3,ib_rail_rx,GB/s,464,0.0,1.14196e-07,8.20074e-07,2.59453e-06
2026-09-03T03:38:00Z,gpu-nodes-3,ib_rail_tx,GB/s,464,0.0,1.14196e-07,8.20074e-07,2.59453e-06
2026-09-03T03:38:00Z,gpu-nodes-3,lustre_client_read,GB/s,60,4.59957e-08,0.0760475,0.252628,0.360992
2026-09-03T03:38:00Z,gpu-nodes-3,lustre_client_write,GB/s,60,4.04274e-05,0.000406548,0.00044066,0.000975897
2026-09-03T03:38:00Z,gpu-nodes-3,nvlink_gpu_tx,GB/s,464,0.0,1.10333e-08,0.0,1.02389e-06
2026-09-03T03:38:00Z,gpu-nodes-3,shared_storage_available,TiB,58,1.32867,1.32872,1.32876,1.32876
2026-09-03T03:39:00Z,gpu-nodes-0,gpu_hbm_used,GiB,480,0.721069,0.721069,0.721069,0.721069
2026-09-03T03:39:00Z,gpu-nodes-0,gpu_power,W,480,186.531,191.483,195.376,195.44
2026-09-03T03:39:00Z,gpu-nodes-0,gpu_utilization,%,480,0,0,0.0,0
2026-09-03T03:39:00Z,gpu-nodes-0,host_cpu_busy,%,60,0.610416,1.25221,2.40985,3.15753
2026-09-03T03:39:00Z,gpu-nodes-0,host_memory_available,GiB,60,2938.76,2939.15,2939.22,2939.24
2026-09-03T03:39:00Z,gpu-nodes-0,ib_rail_rx,GB/s,480,0.0,2.76182e-08,0.0,8.64713e-07
2026-09-03T03:39:00Z,gpu-nodes-0,ib_rail_tx,GB/s,480,0.0,2.76182e-08,0.0,8.64713e-07
2026-09-03T03:39:00Z,gpu-nodes-0,lustre_client_read,GB/s,60,5.80609e-06,0.00516634,0.0569808,0.0679372
2026-09-03T03:39:00Z,gpu-nodes-0,lustre_client_write,GB/s,60,7.00773e-05,0.00043696,0.000461529,0.000793784
2026-09-03T03:39:00Z,gpu-nodes-0,nvlink_gpu_tx,GB/s,480,0.0,0.0,0.0,0.0
2026-09-03T03:39:00Z,gpu-nodes-0,shared_storage_available,TiB,60,1.32858,1.32862,1.32867,1.32867
2026-09-03T03:39:00Z,gpu-nodes-1,gpu_hbm_used,GiB,472,0.717468,0.717468,0.717468,0.717468
2026-09-03T03:39:00Z,gpu-nodes-1,gpu_power,W,472,183.7,189.029,196.021,196.147
